"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FENPROPATHRIN = 127901)","INSECTICIDE",4600
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FLONICAMID = 128016)","INSECTICIDE",4100
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FLUBENDIAMIDE = 27602)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FLUPYRADIFURONE = 122304)","INSECTICIDE",2100
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(HEXYTHIAZOX = 128849)","INSECTICIDE",1100
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(IMIDACLOPRID = 129099)","INSECTICIDE",2900
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE",21100
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(METHOXYFENOZIDE = 121027)","INSECTICIDE",2500
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(NALED = 34401)","INSECTICIDE",10200
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(NEEM OIL = 25006)","INSECTICIDE",1700
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(NEEM OIL","INSECTICIDE",193500
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(NOVALURON = 124002)","INSECTICIDE",3200
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(POTASSIUM SALTS = 79021)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(PYRETHRINS = 69001)","INSECTICIDE",1400
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(PYRIPROXYFEN = 129032)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(SPINETORAM = 110007)","INSECTICIDE",2200
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(SPINOSAD = 110003)","INSECTICIDE",700
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(SPIROMESIFEN = 24875)","INSECTICIDE",2900
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE",700
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(TOTAL)","INSECTICIDE",279600
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(CAPRIC ACID = 128955)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(CAPRYLIC ACID = 128919)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(CHLOROPICRIN = 81501)","OTHER",5589100
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(DICHLOROPROPENE = 29001)","OTHER",817000
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(FLUTRIAFOL = 128940)","OTHER",1600
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(GLIOCLADIUM VIRENS = 129000)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(HYDROGEN PEROXIDE = 595)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(IRON PHOSPHATE = 34903)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(METALDEHYDE = 53001)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(METAM-POTASSIUM = 39002)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(METAM-SODIUM = 39003)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(METHYL BROMIDE = 53201)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(MINERAL OIL = 63502)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(PAECILOMYCES FUMOSOR = 115002)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(PEROXYACETIC ACID = 63201)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(REYNOUTRIA SACHALINE = 55809)","OTHER",3000
2016,"CALIFORNIA","BEARING","APPLICATIONS  ","","MEASURED IN LB","(TOTAL)","OTHER",6966400
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE",0.23
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS PUMILUS = 6485)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BLAD = 30006)","FUNGICIDE",0.53
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BORAX DECAHYDRATE = 11102)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE",0.35
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE",1.66
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(COPPER OXIDE = 25601)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","FUNGICIDE",0.02
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE",0.33
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE",0.72
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE",0.22
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUOPYRAM = 80302)","FUNGICIDE",0.12
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","FUNGICIDE",0.18
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FOSETYL-AL = 123301)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(IPRODIONE = 109801)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","FUNGICIDE",0.47
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE",0.12
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","FUNGICIDE",0.3
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE",0.04
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM BICARBON. = 73508)","FUNGICIDE",2.39
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PROPICONAZOLE = 122101)","FUNGICIDE",0.11
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0.18
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","FUNGICIDE",0.66
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(QUINOLINE = 55459)","FUNGICIDE",0.1
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFUR = 77501)","FUNGICIDE",3.71
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(TETRACONAZOLE = 120603)","FUNGICIDE",0.04
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",0.83
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIRAM = 79801)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE",0.11
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0.23
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(AMMONIUM PELARGONATE = 31802)","HERBICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE",0.09
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","HERBICIDE",0.47
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PENDIMETHALIN = 108501)","HERBICIDE",1.38
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","HERBICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","INSECTICIDE",0.02
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACEQUINOCYL = 6329)","INSECTICIDE",0.29
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE",0.12
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(AZADIRACHTIN = 121701)","INSECTICIDE",0.04
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE",0.5
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE",0.11
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CARBARYL = 56801)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.06
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORPYRIFOS = 59101)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN? 138831)","INSECTICIDE",0.18
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE",0.29
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE",0.09
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUBENDIAMIDE = 27602)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","INSECTICIDE",0.18
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE",0.19
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE",0.48
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE",1.96
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE",0.17
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE",0.9
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL = 25006)","INSECTICIDE",0.99
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE",5.86
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE",0.08
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM SALTS = 79021)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE",0.04
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRIPROXYFEN = 129032)","INSECTICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE",0.07
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINOSAD = 110003)","INSECTICIDE",0.09
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE",0.25
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE",0.06
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPRIC ACID = 128955)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPRYLIC ACID = 128919)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER",251.56
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER",104.34
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER",0.11
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(GLIOCLADIUM VIRENS = 129000)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(IRON PHOSPHATE = 34903)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METALDEHYDE = 53001)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METAM-POTASSIUM = 39002)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METAM-SODIUM = 39003)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METHYL BROMIDE = 53201)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MINERAL OIL = 63502)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PAECILOMYCES FUMOSOR = 115002)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER",0.2
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE",0.28
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS PUMILUS = 6485)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE",0.69
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BORAX DECAHYDRATE = 11102)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE",0.58
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE",6.56
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER OXIDE = 25601)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE",0.03
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE",0.54
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE",1.44
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE",0.36
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE",0.16
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE",0.21
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE",0.51
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE",0.19
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE",0.4
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE",0.06
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE",2.46
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE",0.18
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0.35
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE",1.11
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE",0.17
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE",20.06
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE",0.05
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",1.58
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE",0.16
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0.41
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(AMMONIUM PELARGONATE = 31802)","HERBICIDE",0
2016,"CALIFORNIA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE",0.12
